,,,,"Règle de Bender",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P93-1009.pdf,1993,"The Effect of Establishing Coherence in Ellipsis and Anaphora Resolution",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P93-1010.pdf,1993,"Temporal Centering",,,x,,"Brown Corpus",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P94-1001.pdf,1994,"Discourse Obligations in Dialogue Processing",x,,,,"qq ex anglais mais algo semble générique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P94-1002.pdf,1994,"Multi-Paragraph Segmentation of Expository Text",,,,x,"""the stargazer text""",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P94-1003.pdf,1994,"Priority Union and Generalization in Discourse Grammars",,,,x,"juste phrases d'ex en anglais",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P94-1004.pdf,1994,"Hidden Understanding Models of Natural Language",,,,x,"ATIS (pas dans LREmap)",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P94-1006.pdf,1994,"Intentions and Information in Discourse",x,,,,"qq phrases d'exemples en anglais mais théorique/logique (universel?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P94-1007.pdf,1994,"Generating Precondition Expressions in Instructional Text",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P94-1008.pdf,1994,"Common Topics and Coherent Situations: Interpreting Ellipsis in the Context of Discourse Inference",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P94-1009.pdf,1994,"A Hybrid Reasoning Model for Indirect Answers",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P94-1010.pdf,1994,"A Stochastic Finite-State Word-Segmentation Algorithm for Chinese",,x,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P94-1011.pdf,1994,"Precise N-Grams Probabilities from Stochastic Context-Free Grammars",,,,x,"(berp corpus ?)",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P95-1001.pdf,1995,"Learning Phonological Rule Probabilities from Speech Corpora with Exploratory Computational Phonology",,,x,,"corpus : Wall Street Journal",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P95-1002.pdf,1995,"Automatic Induction of Finite State Transducers for Simple Phonological Rules ",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P95-1003.pdf,1995,"The Replace Operator",x,,,,"sur expressions régulières",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P95-1004.pdf,1995,"A Morphographemic Model for Error Correction in Nonconcatenative Strings ",,x,,,,,,,,,,x,,,,,,,,,x,,,,,,,,,,,,,
A0,https://aclanthology.org/P95-1005.pdf,1995,"Discourse Processing of Dialogues with Multiple Threads ",,x,,,,x,,,,,,,,,x,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P95-1006.pdf,1995,"Robust Parsing Based on Discourse Information: Completing partial parses of ill-formed sentences on the basis of discourse information",,x,,,,x,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P95-1007.pdf,1995,"Corpus Statistics Meet the Noun Compound: Some Empirical Results",,,x,,WSJ,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P95-1008.pdf,1995,"DATR Theories and DATR Models",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P95-1009.pdf,1995,"User-Defined Nonmonotonicity in Unification-Based Formalisms",,x,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,
A0,https://aclanthology.org/P95-1010.pdf,1995,"Features and Agreement",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P96-1001.pdf,1996,"Higher-Order Coloured Unification and Natural Language Semantics",x,,,,"ex anglais mais théorique/formalisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P96-1002.pdf,1996,"A Model-Theoretic Framework for Theories of Syntax",x,,,,"(anglais mentionné quand même)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P96-1003.pdf,1996,"Noun-Phrase Analysis in Unrestricted Text for Information Retrieval ",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P96-1004.pdf,1996,"Morphological Cues for Lexical Semantics",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P96-1005.pdf,1996,"From Submit to Submitted via Submission: On Lexical Rules in Large-Scale Lexicon Acquisition. ",,x,,,,x,,,,,,,,,x,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P96-1006.pdf,1996,"Integrating Multiple Knowledge Sources to Disambiguate Word Sense: An Exemplar-Based Approach",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P96-1007.pdf,1996,"Eye Movements and Spoken Language Comprehension",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P96-1008.pdf,1996,"A Fully Statistical Approach to Natural Language Interfaces",x,,,,"(ou non-déductible car un test fait sur des corpus anglais ? ATIS?)",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P96-1009.pdf,1996,"A Robust System for Natural Spoken Dialogue",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P96-1010.pdf,1996,"Combining Trigram-based and Feature-based Methods for Context-Sensitive Spelling Correction",,,x,,"Brown Corpus",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P97-1001.pdf,1997,"Interleaving Universal Principles and Relational Constraints over Typed Feature Logic",,,,x,"ex anglais + mentionne all en conclusion mais flou ?",x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P97-1002.pdf,1997,"Fast Context-Free Parsing Requires Fast Boolean Matrix Multiplication ",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P97-1003.pdf,1997,"Three Generative, Lexicalised Models for Statistical Parsing ",,,x,,"Wall Street Journal",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P97-1004.pdf,1997,"Expansion of Multi-Word Terms for Indexing and Retrieval Using Morphology and Syntax",,x,,,"(anglais mentionné en comparaison et algo testé sur anglais mais précisent que l'objet de l'article est le fr)",(x),,x,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P97-1005.pdf,1997,"Automatic Detection of Text Genre ",,,x,,"Brown corpus",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P97-1006.pdf,1997,"Document Classification Using a Finite Mixture Model",,,x,,Reuters,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P97-1007.pdf,1997,"Combining Unsupervised Lexical Knowledge Methodes for Word Sense Disambiguation",,x,,,,x,,x,,,,,,,x,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P97-1008.pdf,1997,"Similarity-Based Methodes For Word Sense Disambiguation",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P97-1009.pdf,1997,"Using Syntactic Dependency as Local Context to Resolve Word Sense Ambiguity",,,x,,WSJ,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P97-1010.pdf,1997,"Homonymy and Polysemy in Information Retrieval",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P98-1001.pdf,1998,"A Quasi-Dependency Model for the Structural Analysis of Chinese BaseNPs",,x,,,"dès titre + mentionne ang mais juste pour dire que justement on ne peut pas utiliser modèles anglais",,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P98-1002.pdf,1998,"The production of code-mixed discourse",,x,,,,x,,x,,,,x,,,x,,,,x,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P98-1003.pdf,1998,"Towards a single proposal in spelling correction",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P98-1004.pdf,1998,"A Simple Hybrid Aligner for Generating Lexical Correspondences in Parallel Texts ",,x,,,,x,,,,,,,,,,,,,,,,x,,,,,,,,,,,,
A0,https://aclanthology.org/P98-1006.pdf,1998,"Automatic Acquisition of Hierarchical Transduction Models for Machine Translation ",,x,,,,x,,,,,,,,,x,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P98-1007.pdf,1998,"Tense and Connective Constraints on the Expression of Causality",,x,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P98-1008.pdf,1998,"Time Mapping with Hypergraphs",x,,,,"(ou non-déductible car des mots allemands sur les schémas)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P98-1009.pdf,1998,"Trainable, Scalable Summarization Using Robust NLP and Machine Learning",,,x,,"Washington Post, wordnet",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P98-1010.pdf,1998,"A Memory-Based Approach to Learning Shallow Natural Language Patterns",,x,,,"(futur travail sur l'hébreu)",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P98-1011.pdf,1998,"Evaluating a Focus-Based Approach to Anaphora Resolution",,,x,,nyt,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P99-1001.pdf,1999,"Untangling Text Data Mining",,,,x,flou,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P99-1002.pdf,1999,"Automatic Speech Recognition and its Application to Information Extraction",,x,,,"autres langues mentionnées pour previous works",,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P99-1004.pdf,1999,"Measures of Distributional Similarity ",x,,,,"(ou non-déductible?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P99-1005.pdf,1999,"Distributional Similarity Models: Clustering vs. Nearest Neighbors",,x,,,"(ou non-déductible ? mais appliqué sur de l'anglais)",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P99-1006.pdf,1999,"Discourse Relations: A Structural and Presuppositional Account Using Lexicalised TAG",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P99-1007.pdf,1999,"Unifying Parallels",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P99-1008.pdf,1999,"Finding Parts in Very Large Corpora",,,x,,"North American News Corpus",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P99-1009.pdf,1999,"Man vs. Machine: A Case Study in Base Noun Phrase Learning",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P99-1010.pdf,1999,"Supervised Grammar Induction using Training Data with Limited Constituent Information",,,x,,wsj,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P99-1011.pdf,1999,"A Meta-Level Grammar: Redefining Synchronous TAG for Translation and Paraphrase",,x,,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P00-1001.pdf,2000,"Processes that Shape Conversation and their Implications for Computational Linguistics",,x,,,"juste ""native speakers of English"" (+ plein d'ex en fr)",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P00-1002.pdf,2000,"Generic NLP Technologies: Language, Knowledge and Information Extraction",,x,,,,x,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P00-1004.pdf,2000,"Translation with Cascaded Finite State Transducers",,x,,,,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P00-1005.pdf,2000,"Phrase-Pattern-based Korean to English Machine Translation using Two Level Translation Pattern Selection",,x,,,,x,,,,,,,x,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P00-1006.pdf,2000,"A Maximum Entropy/Minimum Divergence Translation Model",,x,,,"ou non-applicable ? (description algo/théorique mais essais sur corpus fr-en)",x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P00-1007.pdf,2000,"Incorporating Compositional Evidence in Memory-Based Partial Parsing",,,x,,"penn treebank wsj",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P00-1008.pdf,2000,"Tree-gram Parsing Lexical Dependencies and Structural Relations",,,x,,wsj,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P00-1009.pdf,2000,"An Improved Parser for Data-Oriented Lexical-Functional Analysis",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P00-1010.pdf,2000,"Robust Temporal Processing of News",,,x,,nyt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P00-1011.pdf,2000,"Tagging Unknown Proper Names Using Decision Trees",,,x,,"le monde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P01-1012.pdf,2001,"Processing Broadcast Audio for Information Access",,x,,,,x,x,x,,x,x,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P01-1003.pdf,2001,"Improvement of a Whole Sentence Maximum Entropy Language Model Using Grammatical Features",,,x,,"Wall Street Journal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P01-1004.pdf,2001,"'Low-cost, High-performance Translation Retrieval: Dumber is Better",,x,,,,x,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P01-1005.pdf,2001,"Scaling to Very Very Large Corpora for Natural Language Disambiguation",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P01-1006.pdf,2001,"Evaluation Tool for Rule-based Anaphora Resolution Methods",,x,,,"(à vérifier)",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P01-1007.pdf,2001,"Guided Parsing of Range Concatenation Languages",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P01-1008.pdf,2001,"Extracting Paraphrases from a Parallel Corpus",,x,,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P01-1009.pdf,2001,"Alternative Phrases and Natural Language Information Retrieval",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P01-1010.pdf,2001,"What is the Minimal Set of Fragments that Achieves Maximal Parse Accuracy?",,,x,,wsj,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P01-1011.pdf,2001,"Underspecified Beta Reduction",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P02-1001.pdf,2002,"Parameter Estimation for Probabilistic Finite-State Transducers",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P02-1002.pdf,2002,"Sequential Conditional Generalized Iterative Scaling",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P02-1003.pdf,2002,"Generation as Dependency Parsing",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P02-1004.pdf,2002,"Machine-learned contexts for linguistic operations in German sentence realization",,x,,,"étude sur l'allemand + comparaison avec anglais",x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P02-1006.pdf,2002,"Learning surface text patterns for a Question Answering System",,x,,,"1 mention entre parenthèses (sinon déductible = TREC)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P02-1007.pdf,2002,"OT Syntax: Decidability of Generation-based Optimization",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P02-1008.pdf,2002,"Comprehension and Compilation in Optimality Theory",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P02-1009.pdf,2002,"Generalized Encoding of Description Spaces and its Application to Typed Feature Structures",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P02-1010.pdf,2002,"Ellipsis Resolution with Underspecified Scope",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P02-1011.pdf,2002,"Resolving Pronominal Reference to Abstract Entities",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P03-1001.pdf,2003,"Offline Strategies for Online Question Answering: Answering Questions Before They Are Asked",,,x,,"TREC 9/2002 corpus, Yahoo, NYTimes, LATomes, Wall Street Journal ...",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P03-1002.pdf,2003,"Using Predicate-Argument Structures for Information Extraction",,,x,,PropBank,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P03-1003.pdf,2003,"A Noisy-Channel Approach to Question Answering",,,x,,TREC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P03-1004.pdf,2003,"Fast Methods for Kernel-Based Text Analysis",,x,,,,x,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P03-1005.pdf,2003,"Hierarchical Directed Acyclic Graph Kernel: Methods for Structured Natural Language Data",,x,,,"ou non-applicable car théorie puis application/résultats pour le japonais ?",,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P03-1006.pdf,2003,"Generalized Algorithms for Constructing Statistical Language Models",,,x,,switchboard,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P03-1007.pdf,2003,"Improving Subcategorization Acquisition using Word Sense Disambiguation",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P03-1008.pdf,2003,"Syntactic Features and Word Similarity for Supervised Metonymy Resolution",,,x,,"bnc, wordnet",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P03-1009.pdf,2003,"Clustering Polysemic Subcategorization Frame Distributions Semantically",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P03-1010.pdf,2003,"Reliable Measures for Aligning Japanese-English News Articles and Sentences",,x,,,,x,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P04-1001.pdf,2004,"Optimization in Multimodal Interpretation",,,,x,"ou N-A mais ex anglais et parle d'une étude sur témoins sans préciser langue",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P04-1002.pdf,2004,"Constructivist Development of Grounded Construction Grammar",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P04-1004.pdf,2004,"Analysis of Mixed Natural and Symbolic Input in Mathematical Dialogs",,x,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P04-1005.pdf,2004,"A TAG-based noisy channel model of speech repairs",,,x,,"théorie mais modèle entraîné sur Switchboard corpus",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P04-1006.pdf,2004,"Attention Shifting for Parsing Speech",,,x,,"Charniak, WSJ, ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P04-1007.pdf,2004,"Discriminative Language Modeling with Conditional Random Fields and the Perceptron Algorithm",,,x,,switchboard,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P04-1008.pdf,2004,"Statistical Modeling for Unit Selection in Speech Synthesis",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P04-1009.pdf,2004,"Developing A Flexible Spoken Dialog System Using Simulation",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P04-1010.pdf,2004,"Data-Driven Strategies for an Automated Dialogue System",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P04-1011.pdf,2004,"Trainable Sentence Planning for Complex Information Presentation in Spoken Dialog Systems",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P05-1001.pdf,2005,"A High-Performance Semi-Supervised Learning Method for Text Chunking",,x,,,,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P05-1002.pdf,2005,"Scaling Conditional Random Fields Using Error-Correcting Codes",x,,,,"ou déductible car un test sur WSJ mais sujet est correction de code",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P05-1003.pdf,2005,"Logarithmic Opinion Pools for Conditional Random Fields",x,,,,"ou déductible mais CoNLL-2000 dataset inconnu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P05-1004.pdf,2005,"Supersense Tagging of Unknown Nouns Using Semantic Similarity",,x,,,"1x mais sinon déductible (bcp corpus cités)",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P05-1005.pdf,2005,"Learning Semantic Classes for Word Sense Disambiguation",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P05-1006.pdf,2005,"The Role of Semantic Roles in Disambiguating Verb Senses",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P05-1007.pdf,2005,"Aggregation improves learning: experiments in natural language generation for intelligent tutoring systems",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P05-1008.pdf,2005,"Empirically-based Control of Natural Language Generation",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P05-1009.pdf,2005,"Towards Developing Generation Algorithms for Text-to-Text Applications",,,x,,wsj,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P05-1010.pdf,2005,"Probabilistic CFG with latent annotations",,,x,,"penn wsj",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P06-1001.pdf,2006,"Combination of Arabic Preprocessing Schemes for Statistical Machine Translation",,x,,,"corpus parallèles en/ar",x,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P06-1002.pdf,2006,"Going Beyond AER: An Extensive Analysis of Word Alignments and Their Impact on MT",,x,,,,x,,,,x,,x,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P06-1003.pdf,2006,"Unsupervised Topic Modelling for Multi-Party Spoken Discourse",,,x,,"ICSI meeting corpus transcripts",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P06-1004.pdf,2006,"Minimum Cut Model for Spoken Lecture Segmentation",,,x,,"décrit 3 corpus sans préciser de langue mais dit qu'1 vient du Brown Corpus",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P06-1005.pdf,2006,"Bootstrapping Path-Based Pronoun Resolution",,,x,,ANC,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P06-1006.pdf,2006,"Kernel-Based Pronoun Resolution with Structured Syntactic Knowledge",,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P06-1007.pdf,2006,"A Finite-State Model of Human Sentence Processing",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P06-1008.pdf,2006,"Acceptability Prediction by Means of Grammaticality Quantification",,x,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P06-1009.pdf,2006,"Discriminative Word Alignment with Conditional Random Fields",,x,,,,x,,x,,,,,,,,,,,,,,,,,,,,,x,,,,,
A0,https://aclanthology.org/P06-1010.pdf,2006,"Named Entity Transliteration with Comparable Corpora",,x,,,,x,,,,x,,x,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P07-1001.pdf,2007,"Guiding Statistical Word Alignment Models With Prior Knowledge",,x,,,"présentation théorique au début mais entraîné que sur 2 langues",x,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P07-1002.pdf,2007,"A Discriminative Syntactic Word Order Model for Machine Translation",,x,,,,x,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P07-1003.pdf,2007,"Tailoring Word Alignments to Syntactic Machine Translation",,x,,,,x,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P07-1004.pdf,2007,"Transductive learning for statistical machine translation",,x,,,,x,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P07-1005.pdf,2007,"Word Sense Disambiguation Improves Statistical Machine Translation",,x,,,,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P07-1006.pdf,2007,"Learning Expressive Models for Word Sense Disambiguation",,x,,,,x,,,,,x,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P07-1007.pdf,2007,"Domain Adaptation with Active Learning for Word Sense Disambiguation",,x,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0,https://aclanthology.org/P07-1008.pdf,2007,"Making Lexical Ontologies Functional and Context-Sensitive",,,x,,wordnet,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
